outcome,variable,OR,CILow,CIHigh,p
CAQ High 6mo,Hospitalized,0.35294117647058826,0.10952209255268298,1.1373730280812768,0.0810899426464619
CAQ High 6mo,Cardiac Rehab,0.47619047619047616,0.1046502436657782,2.166811673546677,0.3371845063526373
CAQ High 6mo,No Intervention,1.0952380952380953,0.19885066608991916,6.032398627814217,0.916768097054355
CAQ High 6mo,Low Emotional/Informational Support,2.1,0.5764029386288209,7.650897843253109,0.26068710342126744
CAQ High 6mo,Low Tangible Support,1.3571428571428572,0.40349726512880796,4.564682078095152,0.6216892100218316
CAQ High 6mo,Low Affectionate Support,0.8771929824561403,0.229068762479855,3.3591115616995917,0.8483162516642364
CAQ High 6mo,Low Positive Social Interaction,1.3725490196078431,0.3863336150458905,4.876331589739284,0.6244197916441083
CAQ High 6mo,Additional Item Low,3.5714285714285716,0.34527054348441893,36.94234067028637,0.2855696770600116
CAQ High 6mo,New MACE,0.696969696969697,0.10610848760674427,4.578019812084814,0.7069765691847618
CAQ High 6mo,HADS Anxiety Score?,4.666666666666667,1.3763267165999253,15.823116353926164,0.01340846471261821
CAQ High 6mo,HADS Depression Score?,7.7,2.017733700458862,29.384452460954883,0.0028140929940250006
CAQ High 6mo,SF-12 Low,1.125,0.3425623549532563,3.6945828451369045,0.8460624014816291
CAQ High 6mo,CAQ High,3.75,1.160071011713762,12.122102748887416,0.027241238078239544
CAQ High 6mo,Quit smoking 6mo,1.8333333333333333,0.44749968136588214,7.510868166100476,0.3995399518305027
CAQ High 6mo,Less drinking 6mo,0.696969696969697,0.10610848760674427,4.578019812084814,0.7069765691847618
CAQ High 6mo,New Depression 6mo,0.696969696969697,0.10610848760674427,4.578019812084814,0.7069765691847618
CAQ High 6mo,New Anxiety 6 Mo,0.5,0.08286946238170188,3.016792830735218,0.4497231469173467
CAQ High 6mo,New SUD 6mo,0.3469387755102041,0.013474615364526104,8.932834867361208,0.5229871875921097
CAQ High 6mo,F/U Less Social Support 6mo,0.9444444444444444,0.29259647567073194,3.0484827494837754,0.9238340766534294
CAQ High 6mo,Hospitalized 6mo,0.3176470588235294,0.1000014661686577,1.0089817464182596,0.05179469377600059
CAQ High 6mo,High cholesterol f/u 6mo,0.37606837606837606,0.11826089558646367,1.1958933912799958,0.09753648205967544
CAQ High 6mo,Diabetes f/u 6mo,0.8771929824561403,0.229068762479855,3.3591115616995917,0.8483162516642364
CAQ High 6mo,Hypertension f/u 6mo,2.375,0.6717665551347534,8.39670411824613,0.1794262771622207
CAQ High 6mo,Cardiac Rehab 6mo,0.37777777777777777,0.09856253942287752,1.4479745572544576,0.1556017849164823
CAQ High 6mo,No Intervention 6mo,1.1111111111111112,0.30327545235885645,4.070780841746934,0.8736390249276991
CAQ High 6mo,Low Emotional/Informational Support 6mo,0.8,0.2509014142791197,2.5508026801635353,0.7060387694972698
CAQ High 6mo,Low Tangible Support 6mo,0.75,0.21619128602579557,2.6018625002900606,0.6503369945544839
CAQ High 6mo,Low Affectionate Support 6mo,0.3877551020408163,0.08755516727747409,1.7172489509635886,0.2121018193159412
CAQ High 6mo,Low Positive Social Interaction 6mo,1.3571428571428572,0.40349726512880796,4.564682078095152,0.6216892100218316
CAQ High 6mo,Additional Item Low 6mo,1.1,0.24240689866602716,4.991607114560966,0.901700360169992
CAQ High 6mo,New MACE 6mo,1.0952380952380953,0.19885066608991916,6.032398627814217,0.916768097054355
CAQ High 6mo,HADS Anxiety Score?.1,3.3333333333333335,0.9905053585505188,11.217618375503635,0.05182416251044904
CAQ High 6mo,HADS Depression Score?.1,2.7142857142857144,0.8344467204339272,8.829020185907565,0.09706442055949334
CAQ High 6mo,SF-12 Low 6mo,0.8461538461538461,0.27839863343942006,2.571766687629033,0.7683443080366219
CAQ High 6mo,CAQ High 6mo,2597.0,49.590971078241004,136000.7447597501,9.900548034280846e-05
CAQ High 6mo,SSS Score?,0.7,0.22606481741901746,2.167519942264042,0.5362353253854375
SSS Score?,Age,9.0,0.09737346554575604,831.8487952134964,0.3413880904342418
SSS Score?,Non-White,0.9019607843137255,0.21977351123526212,3.7016893067197882,0.8861062243927388
SSS Score?,Indigenous,0.43333333333333335,0.041863824044258216,4.485442552483023,0.48310292313811887
SSS Score?,Non-Woman Gender,0.2558139534883721,0.011658675593907392,5.6130542678062945,0.38693010140344297
SSS Score?,Less than highschool,0.6578947368421053,0.10883833431575313,3.9767742448985306,0.6482918327034572
SSS Score?,Unemployed,0.5052631578947369,0.08808132498089843,2.8983539789067083,0.4436826116367265
SSS Score?,<$20k Income,0.13178294573643412,0.00670958124865608,2.5883500241465116,0.18220501116102228
SSS Score?,Marital status,0.40625,0.1266325599790422,1.3032908955430906,0.12987283862182153
SSS Score?,Unstable Housing,0.43333333333333335,0.041863824044258216,4.485442552483023,0.48310292313811887
SSS Score?,Smoker,0.33482142857142855,0.09684023025648501,1.1576324089037884,0.08385746110502956
SSS Score?,Alcohol use - average number of drinks/week,1.4210526315789473,0.18367431716508717,10.994409087158415,0.7363963599310205
SSS Score?,SUD Hx,0.4418604651162791,0.017145345370524902,11.387386279684907,0.6222381114457867
SSS Score?,Depression Hx,1.0625,0.34078092152096534,3.312703789171918,0.9167773697762502
SSS Score?,Anxiety Hx,0.5666666666666667,0.17050029833764,1.8833463298417115,0.35397408262973906
SSS Score?,Health Anxiety,0.7394957983193278,0.1856782613791668,2.94516994972949,0.6686374652296698
SSS Score?,COVID Health Anxiety,2.4444444444444446,0.7640856293738578,7.820208118390959,0.13194233190467697
SSS Score?,COVID Wait,0.5052631578947369,0.08808132498089843,2.8983539789067083,0.4436826116367265
SSS Score?,COVID Lonely,1.6153846153846154,0.4867795554712144,5.360675949291408,0.43326422839016576
SSS Score?,Stressors,0.7386363636363636,0.23944049546948346,2.278577300035218,0.5981225841974764
SSS Score?,Menopause,0.7954545454545454,0.22278415849909727,2.8401836923555828,0.7245227647963834
SSS Score?,Complicated Pregnancy,0.59375,0.16794163878368834,2.0991760295615327,0.41846826297114015
SSS Score?,Hx Stroke,1.4,0.08256576088307774,23.73865363846858,0.8157756088689035
SSS Score?,Hx ACS,1.1111111111111112,0.3343642393316926,3.6922845089598963,0.8634673717218131
SSS Score?,Hx CABG/stent,0.9019607843137255,0.21977351123526212,3.7016893067197882,0.8861062243927388
SSS Score?,High cholesterol,1.118881118881119,0.36270276236797494,3.451572714846247,0.8450471943745819
SSS Score?,Diabetes,0.59375,0.16794163878368834,2.0991760295615327,0.41846826297114015
SSS Score?,Hypertension,0.6190476190476191,0.18654363917150846,2.054317994172898,0.43326422839016576
SSS Score?,Obese,0.5357142857142857,0.16735410622204794,1.7148655769317367,0.29305514586937176
SSS Score?,eGFR <60,1.1979166666666667,0.31133059550211767,4.609262183061018,0.7928044091223397
SSS Score?,LVEF <55,1.1294117647058823,0.2638101443130052,4.83518530941182,0.8697130093892991
SSS Score?,STEMI,0.4666666666666667,0.14578402142009508,1.4938384581272017,0.19917966398954168
SSS Score?,ESSI Low,0.6176470588235294,0.15853103091783738,2.4063925344122183,0.48741218059372315
SSS Score?,HADS-A>7,0.974025974025974,0.316462120204937,2.9979151927025693,0.9634044423111887
SSS Score?,HADS-D>7,1.5714285714285714,0.453098415851082,5.4500030649271665,0.47625291489077115
SSS Score?,Quit Smoking,0.8,0.16871723912563658,3.793329023855228,0.7787022894648122
SSS Score?,Less Drinking,2.9473684210526314,0.24925785969164158,34.85138089593243,0.3910770372794973
SSS Score?,New Depression,0.3125,0.03232175187475584,3.0213786176693036,0.3149887047119502
SSS Score?,New Anxiety,0.13178294573643412,0.00670958124865608,2.5883500241465116,0.18220501116102228
SSS Score?,New SUD,0.4418604651162791,0.017145345370524902,11.387386279684907,0.6222381114457867
SSS Score?,F/U Less Social Support,1.0625,0.34078092152096534,3.312703789171918,0.9167773697762502
SSS Score?,Hospitalized,0.5357142857142857,0.16735410622204794,1.7148655769317367,0.29305514586937176
SSS Score?,Cardiac Rehab,0.6388888888888888,0.14015430134133408,2.9123545152680905,0.5626811512166816
SSS Score?,No Intervention,1.4444444444444444,0.2613925251401692,7.981941151406673,0.6733026745704054
SSS Score?,Low Emotional/Informational Support,1.2571428571428571,0.35208990273816515,4.488649492571763,0.7245227647963834
SSS Score?,Low Tangible Support,1.934065934065934,0.568494596615284,6.579853281957768,0.2910016820750425
SSS Score?,Low Affectionate Support,3.125,0.7769167857202305,12.569718121030048,0.10859474819446084
SSS Score?,Low Positive Social Interaction,0.8203125,0.22515739790188313,2.988631970020746,0.7639698851708842
SSS Score?,Additional Item Low,1.4210526315789473,0.18367431716508717,10.994409087158415,0.7363963599310205
SSS Score?,New MACE,0.9122807017543859,0.13858233194219804,6.005499165222622,0.9239283711874631
SSS Score?,HADS Anxiety Score?,0.6153846153846154,0.1918221026901467,1.9742157944321375,0.41430331510715157
SSS Score?,HADS Depression Score?,1.1692307692307693,0.36395466058396325,3.7562387290836474,0.7928818997860793
SSS Score?,SF-12 Low,0.76,0.22489809188637327,2.568274346639742,0.6586760508452248
SSS Score?,CAQ High,0.5743589743589743,0.18315947820576242,1.8010983360418542,0.34163726085667556
SSS Score?,Quit smoking 6mo,0.5238095238095238,0.11816042656955862,2.3220669152885995,0.3947029455831612
SSS Score?,Less drinking 6mo,2.25,0.34127022626389236,14.834285590695934,0.39937196815655585
SSS Score?,New Depression 6mo,0.3125,0.03232175187475584,3.0213786176693036,0.3149887047119502
SSS Score?,New Anxiety 6 Mo,0.24,0.025869618419530234,2.2265500428299694,0.20922658065834376
SSS Score?,New SUD 6mo,0.4418604651162791,0.017145345370524902,11.387386279684907,0.6222381114457867
SSS Score?,F/U Less Social Support 6mo,1.3675213675213675,0.4198131441976719,4.4546358694928205,0.6034247412909163
SSS Score?,Hospitalized 6mo,0.5294117647058824,0.16980087439106922,1.6506205731514056,0.2729893291558916
SSS Score?,High cholesterol f/u 6mo,0.4784688995215311,0.1516824664316076,1.5092877456114469,0.20850235008789197
SSS Score?,Diabetes f/u 6mo,0.4375,0.1007229394978436,1.9003243050119474,0.26993538205122525
SSS Score?,Hypertension f/u 6mo,1.125,0.32850892093106343,3.852635101698158,0.8512386492158925
SSS Score?,Cardiac Rehab 6mo,0.8203125,0.22515739790188313,2.988631970020746,0.7639698851708842
SSS Score?,No Intervention 6mo,2.4,0.638900540149398,9.01548776066632,0.1947946697852535
SSS Score?,Low Emotional/Informational Support 6mo,3.4571428571428573,1.03402272850874,11.558582229551885,0.04397492355536989
SSS Score?,Low Tangible Support 6mo,2.358974358974359,0.670355892158539,8.301202527481367,0.1812364202311907
SSS Score?,Low Affectionate Support 6mo,2.5,0.6055560312035573,10.321092810483572,0.20529354132921884
SSS Score?,Low Positive Social Interaction 6mo,0.8888888888888888,0.25956260419244515,3.044057364304718,0.8512386492158925
SSS Score?,Additional Item Low 6mo,2.7083333333333335,0.5685522089797903,12.901312014258968,0.2109325890836231
SSS Score?,New MACE 6mo,0.6578947368421053,0.10883833431575313,3.9767742448985306,0.6482918327034572
SSS Score?,HADS Anxiety Score?.1,2.3863636363636362,0.7319977346254986,7.779711788141245,0.14914269834735075
SSS Score?,HADS Depression Score?.1,2.8875,0.8857172588968536,9.413451263650904,0.07862484094194779
SSS Score?,SF-12 Low 6mo,2.659090909090909,0.8361949378528415,8.45588049237183,0.09753648205967544
SSS Score?,CAQ High 6mo,0.7,0.22606481741901746,2.167519942264042,0.5362353253854375
SSS Score?,SSS Score?,2537.0,48.401593688364265,132978.45193777775,0.0001042169054621711
